Number_on_img,Img_name,X,Y,Width,High,Mean_brightness,Img_std,Wc_coef_level,Fractal_dim_level_min,Fractal_dim_level_max,Eigenvalue_of_matrix_level,Fractal_dim,Eigenvalue_of_matrix,Answer
293,7.jpg,786,595,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.15844740175227,8.33333333333333,0
294,7.jpg,850,595,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.58056907779849,19.442406853933,0
295,7.jpg,938,595,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.59085052579318,45.3656159925104,0
296,7.jpg,822,596,16,10,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.41357939291822,3615.81344656195,0
297,7.jpg,862,597,19,8,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.34367657826059,2012.46440623974,0
298,7.jpg,911,597,8,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38597090603094,152.880435043127,0
299,7.jpg,1122,597,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.59314082161857,24.0810857213799,0
300,7.jpg,713,598,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43126122563145,234.094884276241,0
301,7.jpg,787,598,8,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.46799395407627,739.216149189829,0
302,7.jpg,800,598,21,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.32584918931624,5507.75336438871,0
303,7.jpg,852,599,9,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.31819716746392,181.261109314384,0
304,7.jpg,925,599,10,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.26949647651535,238.904743452925,0
305,7.jpg,1067,599,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.37904219875846,65.0800237470159,0
306,7.jpg,700,600,7,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.36183127516799,248.735883347545,0
307,7.jpg,719,601,8,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.29992940890623,642.988416396359,0
308,7.jpg,710,602,8,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38042263800429,1319.65073105452,0
309,7.jpg,1078,602,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18532033220053,325.774319834218,0
310,7.jpg,760,603,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.20366087901911,119.826154904082,0
311,7.jpg,940,603,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19326301602463,89.4800607132753,0
312,7.jpg,907,604,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.22025117706089,178.757386676719,0
313,7.jpg,1107,604,23,10,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.32733259531304,2894.26972344288,0
314,7.jpg,849,605,8,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43102510392121,446.773149222844,0
315,7.jpg,951,605,9,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.22294421585057,444.138342202167,0
316,7.jpg,833,607,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.14775262217219,5.33333333333333,0
317,7.jpg,1176,607,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.6096015990028,1306.85438902945,0
318,7.jpg,1186,607,26,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45870229533903,5529.96033304942,0
319,7.jpg,1138,608,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.37005412099411,56.731243187506,0
320,7.jpg,902,609,20,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.30364588512606,1867.89549437682,0
321,7.jpg,950,609,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.14565360714527,3.07108136049912,0
322,7.jpg,1216,610,51,13,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33722399462364,10915.9505218197,0
323,7.jpg,1278,611,3,14,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.28321097210611,1377.34209428682,0
324,7.jpg,882,612,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.22282406020097,132.922255470907,0
325,7.jpg,955,613,2,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.56245659358098,8.69835879611098,0
326,7.jpg,962,613,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.60275442126766,33.9019935305524,0
327,7.jpg,748,614,12,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.24598769965604,355.652976772783,0
328,7.jpg,896,615,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.41883439746255,90.4156419198216,0
329,7.jpg,868,617,15,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33716664778298,1080.07585484855,0
330,7.jpg,1,618,4,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40829502806339,205.932394006716,0
331,7.jpg,6,620,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.16476224017639,8.25168189532423,0
332,7.jpg,1,626,24,19,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38004173241602,5782.77470933508,0
333,7.jpg,758,629,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.56222998887575,84.9035332856122,0
334,7.jpg,775,633,8,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.30713021505876,321.851517390193,0
335,7.jpg,29,640,9,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.41017378734351,1080.19924800068,0
336,7.jpg,219,642,20,10,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.34166165948378,2528.49942772448,0
337,7.jpg,240,645,8,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45014041088306,1198.29073844537,0
338,7.jpg,203,646,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43434624188363,84.5634074280868,0
339,7.jpg,27,648,9,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.39444846154146,613.60560698934,0
340,7.jpg,210,648,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.5632140169405,134.134556936064,0
341,7.jpg,257,648,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.39173932045482,109.857749059181,0
342,7.jpg,328,649,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40894000767405,153.04406808299,0
343,7.jpg,460,649,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19071338477902,38.2503630723584,0
344,7.jpg,38,650,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45198227221047,267.988273223989,0
345,7.jpg,67,650,6,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.46787246904565,796.640541871933,0
346,7.jpg,283,650,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.17444379318966,185.76008957311,0
347,7.jpg,190,651,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.60383858386927,73.9350766431545,0
348,7.jpg,305,651,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.59111026960402,20.6768453843415,0
349,7.jpg,595,651,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.39619556300055,85.4477652231755,0
350,7.jpg,78,652,6,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.47384381617781,967.590916466735,0
351,7.jpg,178,652,10,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.42619250970125,1685.26760838476,0
352,7.jpg,515,652,8,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43510016743448,412.901093593786,0
353,7.jpg,575,652,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18297262918251,61.6529763554046,0
354,7.jpg,688,652,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.53173518051906,147.085138111527,0
355,7.jpg,173,653,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.60335163742913,56.2679772547885,0
356,7.jpg,660,653,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.62287633033278,39.7724893273504,0
357,7.jpg,722,653,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.53978702928727,142.150155527034,0
358,7.jpg,116,654,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.5657296165399,197.774833334361,0
359,7.jpg,245,654,18,10,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.48014223406549,7806.51538659261,1
360,7.jpg,537,654,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.56721730507294,214.987782367701,0
361,7.jpg,742,654,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.17924068944659,98.8639917748473,0
362,7.jpg,748,654,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18837542686456,120.785552352124,0
363,7.jpg,871,654,26,15,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.37777384186992,3322.42932718476,0
364,7.jpg,133,655,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.17959159914786,51.4153546772175,0
365,7.jpg,215,655,5,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.4128734378823,201.476528192744,0
366,7.jpg,290,655,14,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.39529813944241,1052.44317550123,0
367,7.jpg,452,655,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.16901197769052,92.2061905868997,0
368,7.jpg,566,655,5,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.47877496730451,592.277791826792,0
369,7.jpg,763,655,9,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.25290385125122,166.86441034747,0
370,7.jpg,780,655,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.59349913206287,54.5707807455314,0
371,7.jpg,849,655,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19160061522345,50.9169394257646,0
372,7.jpg,170,656,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.24421468831614,141.995634953614,0
373,7.jpg,265,656,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.60985456098384,229.358608764916,0
374,7.jpg,282,656,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.20930509397938,119.182758316398,0
375,7.jpg,319,656,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.24658100522965,246.755634534467,0
376,7.jpg,332,656,31,12,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.35930150822644,7482.10827906637,0
377,7.jpg,371,656,7,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.35317668461804,126.958335791301,0
378,7.jpg,753,656,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.64733485495949,65.8723656814658,0
379,7.jpg,836,656,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.53237655209603,145.337834512734,0
380,7.jpg,158,657,3,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.27953392462953,118.821485364486,0
381,7.jpg,165,657,3,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.28925857931032,143.324353887399,0
382,7.jpg,223,657,9,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45473967973638,1666.06381982209,0
383,7.jpg,240,657,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.2090541693809,86.4115617125315,0
384,7.jpg,472,657,53,14,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.35569566013388,10168.0583667234,0
385,7.jpg,581,657,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.16379130881056,69.337594446037,0
386,7.jpg,206,658,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.17358063497149,41.521433421917,0
387,7.jpg,308,658,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.52748656751223,89.9610503626107,0
388,7.jpg,462,658,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.15749621722527,26.6859689862549,0
389,7.jpg,602,658,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18908979523613,40.9440966324077,0
390,7.jpg,277,659,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.15819980529318,11.3333333333333,0
391,7.jpg,681,659,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.57879862499861,11.4185564062781,0
392,7.jpg,1278,659,3,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.26290809047089,18.2982776853473,0
393,7.jpg,321,660,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.22116035083893,114.697637823206,0
394,7.jpg,327,660,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.64416161315147,141.329580163879,0
395,7.jpg,609,660,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.28188562839089,376.707324127564,0
396,7.jpg,662,660,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45326108924151,92.7588142764941,0
397,7.jpg,704,660,27,17,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.44965118677007,8845.06184440211,0
398,7.jpg,763,660,4,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.31207512223859,245.959613303285,0
399,7.jpg,922,660,9,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.4187670155574,949.726977082491,0
400,7.jpg,935,660,3,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.30645302359526,226.426961093126,0
401,7.jpg,437,661,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.57639197694758,259.975953507051,0
402,7.jpg,621,661,11,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33105550723904,877.744995743948,0
403,7.jpg,785,661,3,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.29991768350306,224.625560746401,0
404,7.jpg,903,661,7,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43390441572099,497.767671165622,0
405,7.jpg,912,661,8,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40835115665088,624.945827411226,0
406,7.jpg,458,662,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.16782545314058,51.4649616285069,0
407,7.jpg,688,662,12,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.26005438173197,506.284956640544,0
408,7.jpg,747,662,8,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33583842440469,989.31825058901,0
409,7.jpg,789,662,8,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.34737452379989,264.662071723459,0
410,7.jpg,428,663,8,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.41157576865313,828.751781203192,0
411,7.jpg,768,663,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.42651626448546,169.981857418299,0
412,7.jpg,863,663,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18568711174362,68.5873063503871,0
413,7.jpg,1255,663,9,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.27169171562084,358.675744329788,0
414,7.jpg,384,664,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.21526375756552,156.257670379776,0
415,7.jpg,732,664,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.54968171567012,83.7660849618344,0
416,7.jpg,739,664,6,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40350024764812,698.047483038736,0
417,7.jpg,942,664,32,12,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33212515976624,1900.25951032312,0
418,7.jpg,465,665,3,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.2895618988578,174.171561399817,0
419,7.jpg,526,665,16,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.41397085702759,7947.82245389076,0
420,7.jpg,544,665,29,9,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38411340604008,9583.30798282648,0
421,7.jpg,898,665,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18063255732292,43.0137287405449,0
422,7.jpg,977,665,8,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.3845652330642,367.54010360731,0
423,7.jpg,1278,665,3,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.52130186969868,242.213286237574,0
424,7.jpg,684,666,17,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.42077744839025,2214.85962367856,0
425,7.jpg,807,666,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38368034280766,67.0818523678891,0
426,7.jpg,670,667,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18535786553476,80.6694207931569,0
427,7.jpg,750,667,9,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.47878692381356,919.184055839821,0
428,7.jpg,928,667,7,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45657884397757,1201.48748643087,0
429,7.jpg,677,668,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.15578700455379,11.0200980461588,0
430,7.jpg,761,668,20,9,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.34930114820105,1702.8598181374,0
431,7.jpg,912,669,8,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.44675582625134,960.317876751916,0
432,7.jpg,922,669,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.47045119772447,247.640802668463,0
433,7.jpg,839,670,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.59577161948989,65.6617234059935,0
434,7.jpg,881,670,14,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.44172351694522,2983.59300906455,0
435,7.jpg,789,671,8,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40303728237129,3127.91206866458,0
436,7.jpg,807,671,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38729132350543,70.1371888682287,0
437,7.jpg,897,671,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.60181718022281,110.157576523568,0
438,7.jpg,904,671,6,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.42241162741059,346.966944346131,0
439,7.jpg,190,673,21,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.29785808167569,1676.16985008612,0
440,7.jpg,837,673,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.57969919188175,353.154643985337,0
441,7.jpg,844,673,12,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.31550534635249,1007.08653332996,0
442,7.jpg,857,673,7,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.36696513118577,456.898944151063,0
443,7.jpg,212,674,124,19,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.27299596602717,7285.9083213641,0
444,7.jpg,1257,675,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.44173590221278,140.397964548124,0
445,7.jpg,1278,675,3,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40999312384335,268.211896794308,0
446,7.jpg,719,678,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.58284956881556,28.7468069252453,0
447,7.jpg,1276,680,5,16,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.2866196127719,15482.6994825246,0
448,7.jpg,1252,682,8,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.23098743964663,455.2296955616,0
449,7.jpg,1141,683,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.6062156927136,33.778324553599,0
450,7.jpg,572,684,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.16491379491712,21.6666666666667,0
451,7.jpg,1249,685,7,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.36075305451641,174.078697324176,0
452,7.jpg,1266,685,7,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.44166582028873,887.73885025498,0
453,7.jpg,1,687,11,9,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.44073175992364,4869.87069262358,0
454,7.jpg,186,689,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38173297795765,140.577675552377,0
455,7.jpg,192,690,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.21544917343336,178.107918769613,0
456,7.jpg,14,691,11,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43283047948049,2138.86904203841,0
457,7.jpg,26,691,24,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33667266162365,5335.35483572817,0
458,7.jpg,56,692,21,13,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.41876615712875,5507.80282069917,0
459,7.jpg,231,694,105,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19098334163316,14117.9592520239,0
460,7.jpg,257,697,79,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.17543845529146,2354.86739646534,0
461,7.jpg,220,698,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.14792101770452,22.412881351,0
462,7.jpg,229,698,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.15394448008147,73.4910154105081,0
463,7.jpg,104,699,9,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.34506673502369,1705.49765341138,0
464,7.jpg,123,699,6,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.48326794444249,1727.64469648105,0
465,7.jpg,130,699,4,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.37760067720146,1300.94241925812,0
466,7.jpg,94,700,9,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.32644055193848,1849.68990192299,0
467,7.jpg,136,700,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.65097067002153,251.172813594068,0
468,7.jpg,141,700,27,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.35718773258099,5147.36527230882,0
469,7.jpg,340,700,16,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.24430930063073,440.661863851292,0
470,7.jpg,195,702,11,7,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43596630712749,1660.34026177214,0
471,7.jpg,223,702,11,10,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33724633094829,1072.99227711852,0
472,7.jpg,239,702,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.36186690957907,75.8808628589486,0
473,7.jpg,280,702,12,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.29653934179613,805.574530135803,0
474,7.jpg,78,703,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.43258160385159,140.528059866954,0
475,7.jpg,183,703,9,5,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.45823177813202,2041.54381285369,0
476,7.jpg,215,704,6,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.35322096376478,759.008070233044,0
477,7.jpg,295,704,9,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.22720180945884,1077.43108840187,0
478,7.jpg,1141,704,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.17211191015919,58.9124242936621,0
479,7.jpg,1154,704,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.2053306008931,187.732124323543,0
480,7.jpg,262,705,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.20607869272833,127.190321021702,0
481,7.jpg,1162,705,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.42797935272845,181.777432135864,0
482,7.jpg,2,706,3,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.37882267093245,44.74840504666,0
483,7.jpg,174,706,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.49124070561246,332.24007796427,0
484,7.jpg,287,707,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19313523420814,152.992728859989,0
485,7.jpg,376,708,13,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.36030501649687,2325.66313170066,0
486,7.jpg,398,708,129,14,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.29203322503334,14885.6953653416,0
487,7.jpg,258,709,11,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.40637556314746,364.194822420174,0
488,7.jpg,314,710,9,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.33032882740787,994.102933799845,0
489,7.jpg,335,710,8,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.31327832061732,864.021550003555,0
490,7.jpg,1184,711,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.2304084680307,192.614515648147,0
491,7.jpg,1168,712,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19749866962432,298.676881046891,0
492,7.jpg,311,713,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.15087661101661,5.33333333333333,0
493,7.jpg,95,722,29,10,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.32865976336854,1392.42148700561,0
494,7.jpg,134,722,21,6,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.3405455048352,930.644697577159,0
495,7.jpg,406,723,121,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18464695797813,61052.2021155056,0
496,7.jpg,428,726,99,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18030579902395,88091.9829066948,0
497,7.jpg,1039,727,17,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.30613520388658,1109.02138291625,0
498,7.jpg,1032,728,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.179384892137,55.4788947058318,0
499,7.jpg,1076,728,8,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.26999196153982,727.972130811529,0
500,7.jpg,1086,728,6,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.27279525141527,496.656833132789,0
501,7.jpg,1094,728,11,4,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.48847129874002,1770.32058881308,0
502,7.jpg,165,729,12,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.27004920219647,318.795693955411,0
503,7.jpg,442,729,85,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18734370322606,58606.4338380914,0
504,7.jpg,1010,729,4,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.18311060699074,185.243219556914,0
505,7.jpg,1064,729,4,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.38615821146583,73.7977048037865,0
506,7.jpg,1130,730,12,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.24848301316314,447.501940277957,0
507,7.jpg,86,732,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.23502910291359,188.973127553537,0
508,7.jpg,190,732,3,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.60009163824141,46.4380891547527,0
509,7.jpg,454,732,73,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.19244257374064,33040.825100207,0
510,7.jpg,1031,732,6,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.24480531352863,198.692584239656,0
511,7.jpg,1047,733,5,3,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.55900937795347,212.835824335361,0
512,7.jpg,1080,734,5,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.42732984752001,139.955950050808,0
513,7.jpg,80,735,2,2,0.616733373630279,0.125589999237309,16,2.45,3.1,7700,2.16673071538389,8.69211586037993,0
